adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,belongs_to_collection,budget,genres,homepage,imdb_id,origin_country,production_companies,production_countries,revenue,runtime,spoken_languages,status,tagline,actors,director
False,,[18],808806,ja,地下鉄連続レイプ 制服狩り,On their way to school two sisters are raped by a gang of punks in full view of the passengers on the subway. When one sister commits suicide the other quits school and picks up a yakuza boyfriend who teaches her how to shoot. When the boyfriend is killed by his old gang the girl becomes a cab driver. With a .45 by her side she hunts for the punks who raped her and anyone else who deserves it.,44.879,/bG6xP4WyWNS2KY1tkk0ZGMSIf91.jpg,1987-04-28,Subway Serial Rape: Uniform Hunting,False,1.0,1,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0287959,['JP'],"[{'id': 74931, 'logo_path': None, 'name': 'Shishi Production', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",0,60,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"['Ren Osugi', 'Mai Hayami', 'Kiwako Sawaki', 'Marina Segawa', 'Rino Shimazaki']",Shūji Kataoka
False,/qTfbBxJnTX6G3p9dGsgi6HFNCFZ.jpg,"[28, 12]",986056,en,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",44.856,/hQYEA4Ty1RlxsToWMYLE2RzSc0N.jpg,2025-04-30,Thunderbolts*,False,0.0,0,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://www.marvel.com/movies/thunderbolts,tt20969586,['US'],"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 176762, 'logo_path': None, 'name': 'Kevin Feige Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Post Production,Everyone deserves a second shot.,"['Florence Pugh', 'Sebastian Stan', 'David Harbour', 'Wyatt Russell', 'Hannah John-Kamen']",Jake Schreier
False,/76J14zgwVWyOciri7X7F3DGP3TA.jpg,"[27, 878, 53]",5876,en,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping David Drayton and his five-year-old son in a local grocery store with other local residents. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",44.84,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,2007-11-21,The Mist,False,6.929,5323,,18000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.themist-movie.com/,tt0884328,['US'],"[{'id': 3982, 'logo_path': '/bli7HkPOXOEWsDwDK0W7XXfeUU2.png', 'name': 'Darkwoods Productions', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",57470220,126,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Belief divides them, mystery surrounds them, but fear changes everything.","['Thomas Jane', 'Laurie Holden', 'Toby Jones', 'Marcia Gay Harden', 'Andre Braugher']",Frank Darabont
False,/lMRX4cLx4hxYth3iQ96c0E1RHGB.jpg,"[28, 35]",11770,cn,少林足球,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,44.774,/ppgeawDWa4rehYYRidWCqg4kOli.jpg,2001-07-05,Shaolin Soccer,False,7.1,2292,,10000005,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,tt0286112,['HK'],"[{'id': 3477, 'logo_path': None, 'name': 'Star Overseas', 'origin_country': 'HK'}, {'id': 20543, 'logo_path': None, 'name': 'Universe Entertainment', 'origin_country': 'HK'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",42776760,113,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,Get ready to kick some grass!,"['Stephen Chow Sing-Chi', 'Zhao Wei', 'Richard Ng', 'Patrick Tse Yin', 'Wong Yat-Fei']",Stephen Chow Sing-Chi
False,/qN2q7yyCsSLVt8tVVW3d4VXvbPb.jpg,"[28, 18, 53]",176241,en,Prison Break: The Final Break,"Takes place after Season 4 (after episode 22), on some streaming services this movie is episode 23 and 24 on season 4. Michael and Sara wed, but the happiness is short-lived when the Feds apprehend her for the murder of Michael's mother, Christina. Once a hit is ordered on Sara, the team reunite to break out the increasingly vulnerable target.",44.721,/jZRs7TEwsPnNMKGJs312uAg2lyo.jpg,2009-09-10,Prison Break: The Final Break,False,7.507,668,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,tt1131748,['US'],"[{'id': 22548, 'logo_path': None, 'name': 'Adelstein-Parouse Productions', 'origin_country': 'US'}, {'id': 1556, 'logo_path': '/31h94rG9hzjprXoYNy3L1ErUya2.png', 'name': '20th Century Fox Television', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Prepare yourself for the truth.,"['Wentworth Miller', 'Sarah Wayne Callies', 'Dominic Purcell', ""Jodi Lyn O'Keefe"", 'Amaury Nolasco']",Kevin Hooks
False,/dH7ia3vtkYCa3CBvDnvVjqm9uiQ.jpg,"[9648, 28, 878]",13183,en,Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",44.702,/aVURelN3pM56lFM7Dgfs5TixcIf.jpg,2009-03-04,Watchmen,False,7.337,9337,,130000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.warnerbros.com/movies/watchmen/,tt0409459,['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 429, 'logo_path': '/4Y00XuSMuP1gimd0jP6JT57QbCI.png', 'name': 'DC', 'origin_country': 'US'}, {'id': 840, 'logo_path': None, 'name': 'Lawrence Gordon Productions', 'origin_country': 'US'}, {'id': 214913, 'logo_path': None, 'name': 'Lloyd Levin Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",185258983,163,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Justice is coming to all of us. No matter what we do.,"['Malin Åkerman', 'Patrick Wilson', 'Billy Crudup', 'Matthew Goode', 'Jackie Earle Haley']",Zack Snyder
False,/xUL7qsAKisRg5iBEokW98OndJDf.jpg,"[12, 28, 35, 10749]",14324,en,Virgin Territory,"In Black Death era Tuscany, as in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance, swordplay, randy nuns, Saracen pirates, and a sexy cow.",44.692,/9SUk6RN9lNVt9OHMKFhMTQu2yx1.jpg,2007-12-17,Virgin Territory,False,4.8,332,,38000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0437954,"['US', 'GB']","[{'id': 16923, 'logo_path': None, 'name': 'Zephyr Films', 'origin_country': 'GB'}, {'id': 20395, 'logo_path': None, 'name': 'Carthago Films', 'origin_country': 'IT'}, {'id': 10308, 'logo_path': '/5AEHeflZe2YavcjL0s99gJA8csi.png', 'name': 'The De Laurentiis Company', 'origin_country': 'US'}, {'id': 1216, 'logo_path': None, 'name': 'DDL Cinematografica', 'origin_country': 'IT'}, {'id': 17234, 'logo_path': '/656GpyENJ4XNYbUjDAhzyTRVka0.png', 'name': 'Red Lion', 'origin_country': 'LU'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 16839, 'logo_path': '/wxIDEXG8COFTlY96jbgrIEgKQb3.png', 'name': 'Anchor Bay Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5410749,93,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Anything Can Happen When You're In ... Virgin Territory,"['Hayden Christensen', 'Mischa Barton', 'Kate Groombridge', 'Rosalind Halstead', 'Tim Roth']",David Leland
False,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,"[10751, 16, 14, 12, 35]",400160,en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",44.686,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,2020-08-14,The SpongeBob Movie: Sponge on the Run,False,7.455,2866,"{'id': 275402, 'name': 'SpongeBob Collection', 'poster_path': '/caA0tTR0ye1DEnCAUIolrWajmfO.jpg', 'backdrop_path': '/82aBKm6QfMzNYl7jk9VG4mMPOYu.jpg'}",60000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",https://www.spongebobmovie.com/,tt4823776,['US'],"[{'id': 8921, 'logo_path': '/wZEtdueugvOSYwDD3gbFNHctVWY.png', 'name': 'United Plankton Pictures', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/m31fQvZJuUvAgxoqTiCGYFBfZYe.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 24955, 'logo_path': '/pUZAeCMZlLBBUItAl11Ip2XikdD.png', 'name': 'Paramount Animation', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 2531, 'logo_path': '/9MfCJ2G6Nrf9yyRj4tAgPmMiDcn.png', 'name': 'MRC', 'origin_country': 'US'}, {'id': 8649, 'logo_path': '/130H7TsGokNIPyGHYZc9ftU3jJ7.png', 'name': 'Mikros Image', 'origin_country': 'FR'}, {'id': 199314, 'logo_path': '/zVfq3R7Ue0Ho0XnfgyK63fMGk2j.png', 'name': 'Mikros Animation', 'origin_country': 'FR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",4700000,95,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They're not in Bikini Bottom anymore.,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Mr. Lawrence', 'Keanu Reeves']",Tim Hill
False,/5PfHGXosySGs0l1JfeREspy3v6G.jpg,"[878, 28, 12]",1924,en,Superman,Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush: Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.,44.656,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,1978-12-14,Superman,False,7.14,3899,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/k1d3n4TJAGTF90x93QhL9jKUaXv.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",55000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://www.warnerbros.com/movies/superman-movie,tt0078346,['US'],"[{'id': 51861, 'logo_path': None, 'name': 'Dovemead Films', 'origin_country': ''}, {'id': 213555, 'logo_path': None, 'name': 'Alexander and Ilya Salkind Productions', 'origin_country': ''}, {'id': 211429, 'logo_path': None, 'name': 'International Film Production', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",300500000,143,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You'll believe a man can fly.,"['Christopher Reeve', 'Margot Kidder', 'Gene Hackman', 'Marlon Brando', 'Ned Beatty']",Richard Donner
False,/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg,"[14, 18, 10752]",1417,es,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",44.65,/s8C4whhKtDaJvMDcyiMvx3BIF5F.jpg,2006-10-10,Pan's Labyrinth,False,7.753,10672,,19000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,tt0457430,"['MX', 'ES']","[{'id': 2029, 'logo_path': None, 'name': 'Estudios Picasso', 'origin_country': 'ES'}, {'id': 7470, 'logo_path': None, 'name': 'Esperanto Filmoj', 'origin_country': 'US'}, {'id': 11628, 'logo_path': None, 'name': 'Tequila Gang', 'origin_country': 'MX'}, {'id': 1182, 'logo_path': '/bkgwJWvqqLuzsXV2Qv3Mg3wfcNZ.png', 'name': 'Telecinco Cinema', 'origin_country': 'ES'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",83258226,118,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,What happens when make-believe believes it's real?,"['Ivana Baquero', 'Sergi López', 'Maribel Verdú', 'Ariadna Gil', 'Doug Jones']",Guillermo del Toro
False,/30XLt1HzwOsdciWVaYVxlJq3cjH.jpg,"[12, 16, 10751, 14, 878]",9016,en,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",44.607,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,2002-11-26,Treasure Planet,False,7.555,4266,,140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0133240,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",109578115,95,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Find your place in the universe.,"['Joseph Gordon-Levitt', 'Brian Murray', 'Emma Thompson', 'David Hyde Pierce', 'Martin Short']",John Musker
False,/rSRA1p4e3laAAJflzdgtqNlx27Y.jpg,[28],1049574,en,Darkness of Man,"Russell Hatch, an Interpol operative who takes on the role of father figure to Jayden, the son of an informant killed in a routine raid gone wrong. Years later, Hatch finds himself protecting Jayden and his grandfather from a group of merciless gangs in an all-out turf war, stopping at nothing to protect Jayden and fight anyone getting in his way.",44.598,/5zxsN56sUWKMSguTvKYoWps63jI.jpg,2024-05-07,Darkness of Man,False,6.6,161,,5000000,"[{'id': 28, 'name': 'Action'}]",,tt23173980,['US'],"[{'id': 121205, 'logo_path': '/f1oMMN9etU1sT6owkPDtxFH2yMA.png', 'name': 'VMI WorldWide', 'origin_country': 'US'}, {'id': 210830, 'logo_path': None, 'name': 'Sandaled Kid Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Laws can be broken. Promises can't.,"['Jean-Claude Van Damme', 'Emerson Min', 'Kristanna Loken', 'Peter Jae', 'Sticky Fingaz']",James Cullen Bressack
False,/zzK0HDEswyhHFDFWlPz6HdgXKH5.jpg,"[10749, 18]",820525,en,After Everything,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",44.543,/uQxjZGU6rxSPSMeAJPJQlmfV3ys.jpg,2023-09-13,After Everything,False,6.898,900,"{'id': 702624, 'name': 'After Collection', 'poster_path': '/oIcmMYCVrVUftMiO9tsniNnSNBc.jpg', 'backdrop_path': '/zZTy8G3sEVZNv0yGssgc7DvPUQJ.jpg'}",14000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,tt15334488,['US'],"[{'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}, {'id': 107108, 'logo_path': '/5mxc7uNtFOZm2ly0BxixxGPvPlb.png', 'name': 'Wattpad', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10644463,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,"['Hero Fiennes Tiffin', 'Josephine Langford', 'Mimi Keene', 'Stephen Moyer', 'Louise Lombard']",Castille Landon
False,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,"[16, 18, 12, 14]",916224,ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",44.536,/x5CrIflmv8WZJeLv7V611aRGbPs.jpg,2022-11-11,Suzume,False,7.9,1411,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.suzume-movie.com,tt16428256,['JP'],"[{'id': 3756, 'logo_path': '/t38uPdbKmyBB8brKKeTFWIwojRz.png', 'name': 'CoMix Wave Films', 'origin_country': 'JP'}, {'id': 128616, 'logo_path': '/cjmwexOzetWZa8QKy447NMrM6MG.png', 'name': 'Story', 'origin_country': 'JP'}, {'id': 104184, 'logo_path': None, 'name': 'Lawson Entertainment', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/pEqcMX1aG3JvtDgfh2wNZJLCcb4.png', 'name': 'jeki', 'origin_country': 'JP'}, {'id': 128617, 'logo_path': None, 'name': 'voque ting', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",323638107,121,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"On the other side of the door, was time in its entirety.","['Nanoka Hara', 'Hokuto Matsumura', 'Eri Fukatsu', 'Shota Sometani', 'Sairi Ito']",Makoto Shinkai
False,/63zr6GJJQMpf9BjUWzESbl2s2Qs.jpg,"[10751, 16, 12, 35, 80]",629542,en,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",45.14,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,2022-03-17,The Bad Guys,False,7.546,2121,"{'id': 1231053, 'name': 'The Bad Guys Collection', 'poster_path': '/oVgEMlI8kPVt6vF5HLEqSf9nbmG.jpg', 'backdrop_path': '/A0VR7xcg6MZSXd8kCzQE3VoB86D.jpg'}",80000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",https://www.dreamworks.com/movies/the-bad-guys,tt8115900,['US'],"[{'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",250162278,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Good is no fun at all.,"['Sam Rockwell', 'Marc Maron', 'Awkwafina', 'Craig Robinson', 'Anthony Ramos']",Pierre Perifel
False,/d5l2ITQvpgP0dcWCAG6PUvp8YZw.jpg,[18],965150,en,Aftersun,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between miniDV footage as she tries to reconcile the father she knew with the man she didn't.,45.133,/evKz85EKouVbIr51zy5fOtpNRPg.jpg,2022-10-21,Aftersun,False,7.7,1497,,0,"[{'id': 18, 'name': 'Drama'}]",https://a24films.com/films/aftersun,tt19770238,['US'],"[{'id': 103697, 'logo_path': '/9gsomzlpj1lLR7kupysQ7nSFcHh.png', 'name': 'PASTEL', 'origin_country': 'US'}, {'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 168181, 'logo_path': '/adHpT0fRW86W80jPtJRo96pqJE4.png', 'name': 'Tango Entertainment', 'origin_country': 'US'}, {'id': 173869, 'logo_path': None, 'name': 'Unified Theory', 'origin_country': 'GB'}, {'id': 110197, 'logo_path': '/hAF2iSJDnOXG39VQQoMeF413SQf.png', 'name': 'Screen Scotland', 'origin_country': 'GB'}, {'id': 7281, 'logo_path': '/iI7qdR1OFPo0U41BlpKBLD3xesh.png', 'name': 'BFI', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7834405,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,Memory burns.,"['Paul Mescal', 'Frankie Corio', 'Brooklyn Toulson', 'Celia Rowlson-Hall', 'Sally Messham']",Charlotte Wells
False,/zi2oYYNSSv7t44iSt5YrxHX9PYs.jpg,"[27, 14, 18]",310131,en,The Witch,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.",48.273,/zap5hpFCWSvdWSuPGAQyjUv2wAC.jpg,2016-02-19,The Witch,False,7.0,7109,,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",http://a24films.com/films/witch/,tt4263482,['US'],"[{'id': 79436, 'logo_path': None, 'name': 'Very Special Projects', 'origin_country': ''}, {'id': 6531, 'logo_path': None, 'name': 'Parts & Labor', 'origin_country': 'US'}, {'id': 30666, 'logo_path': '/g8LmDZVFWDRJW72sj0nAj1gh8ac.png', 'name': 'RT Features', 'origin_country': 'BR'}, {'id': 34456, 'logo_path': '/8M1gePvKplgyHRD5WWfONbWOAuk.png', 'name': 'Rooks Nest Entertainment', 'origin_country': 'GB'}, {'id': 41641, 'logo_path': None, 'name': 'Maiden Voyage Pictures', 'origin_country': 'US'}, {'id': 57430, 'logo_path': '/4vWiIwU0RLJJMGiqqNUnQyBsVI5.png', 'name': 'Pulse Films', 'origin_country': 'GB'}, {'id': 61011, 'logo_path': '/kDPeollsOtUtGqqEF4P29NwEjf5.png', 'name': 'Scythia Films', 'origin_country': 'CA'}, {'id': 79434, 'logo_path': '/Arvz4tu5nMsQyuNxXsbPh4jrMms.png', 'name': 'Code Red Productions', 'origin_country': 'US'}, {'id': 79435, 'logo_path': None, 'name': 'Mott Street Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",40423945,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Evil takes many forms.,"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Harvey Scrimshaw', 'Ellie Grainger']",Robert Eggers
